Ticker,Company,Sector,Industry,MarketCap,ROE,InsiderOwn,EarningsDate,Volume,Price,RS,Date,ATH,52W High,U/D,^IXIC Total,Total,Prev Total,No1,No4,No5,No6,SMA10,EMA8,EMA21,SMA50,SMA200,EMA8 Gap,SMA200 Gap,Volume SMA50,BuyFlg1,BuyFlg2,BuyFlg4,BuyingFlg
FITB,Fifth Third Bancorp,Financial,Banks - Regional,24.71B,0.65%,12.36%,Apr 19/b,"3,618,259",36.13,75.2,2024-06-07,69.7,39.14,1.704,7,6,6.0,1,1,0,1,36.5999995,36.886208832808094,36.76682133656454,36.73719976,31.51767084,-2.05,14.63,3906140.0,1,1,0,0.0
EQR,Equity Residential Properties Trust,Real Estate,REIT - Residential,24.66B,1.96%,8.28%,Apr 23/a,"2,018,203",65.07,53.28,2024-06-07,94.32,69.45,1.665,7,6,6.0,1,1,1,0,64.9759992,65.38193650853911,64.70140938997298,64.36579988,60.18352911,-0.48,8.12,1945910.0,0,1,0,0.0
MTB,M & T Bank Corp,Financial,Banks - Regional,24.50B,0.55%,9.76%,Apr 15/b,"386,109",146.82,63.98,2024-06-07,197.37,156.65,1.315,7,7,7.0,1,1,1,1,147.0949356,147.73839053648325,146.14692172975776,144.9378501,132.20088696,-0.62,11.06,852954.0,1,1,1,0.0
VLTO,Veralto Corp,Industrials,Pollution & Treatment Controls,24.49B,4.13%,33.08%,Apr 23/a,"984,191",99.22,78.32,2024-06-07,102.58,102.58,1.171,7,6,6.0,1,1,1,1,99.7900008,98.97199502602363,95.96373467547338,94.38920054,0.0,0.25,0.0,1704086.0,1,1,1,0.0
WDC,Western Digital Corp.,Technology,Computer Hardware,24.48B,1.91%,-14.28%,Apr 25/a,"3,691,929",74.98,92.47,2024-06-07,114.69,77.66,0.956,7,7,7.0,1,1,1,1,75.523001,74.57187399679049,72.05006593298071,72.16860044,55.84845010499999,0.55,34.26,6506080.0,1,0,1,0.0
DOV,Dover Corp.,Industrials,Specialty Industrial Machinery,24.36B,0.50%,30.38%,Apr 25/b,"1,050,305",177.22,71.31,2024-06-07,188.64,188.64,0.814,7,6,6.0,1,1,0,1,180.9537887,181.0486579362393,178.88929838732108,178.21863216000003,155.43659622,-2.11,14.01,1033174.0,1,0,0,0.0
NET,Cloudflare Inc,Technology,Software - Infrastructure,24.03B,12.98%,-25.03%,May 02/a,"2,262,621",70.73,27.98,2024-06-07,221.64,116.0,0.654,7,3,3.0,0,0,0,1,70.6210005,72.28975797261273,78.1032959501675,81.89400048,78.03740008999999,-2.16,-9.36,3281784.0,1,0,0,0.0
CAH,"Cardinal Health, Inc.",Healthcare,Medical Distribution,23.99B,0.59%,-,May 02/b,"1,449,123",98.51,39.07,2024-06-07,116.04,116.04,0.795,7,3,3.0,0,0,0,0,97.736,98.2818510775098,100.61087731273172,102.2552002,100.44736359,0.23,-1.93,1916034.0,0,0,0,0.0
DLTR,Dollar Tree Inc,Consumer Defensive,Discount Stores,23.92B,0.07%,-12.30%,Jun 05/b,"2,299,604",111.29,16.38,2024-06-07,177.19,154.96,0.727,7,1,1.0,0,0,0,0,115.4280007,116.11401086499184,120.06570199915046,121.43420016,124.528849475,-4.15,-10.63,2706582.0,1,0,0,0.0
KEYS,Keysight Technologies Inc,Technology,Scientific & Technical Instruments,23.70B,0.79%,16.90%,May 20/a,"657,129",135.81,27.08,2024-06-07,209.08,172.72,0.702,7,3,3.0,0,1,0,0,138.4309984,141.68712148170155,146.3883077177486,149.00220066,143.948999885,-4.15,-5.65,1211476.0,1,0,0,0.0
PHM,PulteGroup Inc,Consumer Cyclical,Residential Construction,23.46B,0.74%,27.22%,Apr 23/b,"1,521,671",111.54,78.96,2024-06-07,122.72,122.72,0.899,7,6,7.0,1,1,0,1,114.3169999,114.77154040997334,114.11455301964452,114.0898,97.70723964,-2.82,14.16,1682434.0,1,0,0,0.0
ZBH,Zimmer Biomet Holdings Inc,Healthcare,Medical Devices,23.32B,0.13%,7.79%,May 02/b,"1,011,087",113.34,24.85,2024-06-07,175.11,147.5,0.503,7,3,3.0,0,1,0,0,114.3380012,115.81066957174028,118.9365752914346,120.90859998,118.48567197,-2.13,-4.34,1267464.0,1,0,0,0.0
DTE,DTE Energy Co.,Utilities,Utilities - Regulated Electric,23.25B,0.35%,11.57%,Apr 25/b,"707,046",112.33,49.58,2024-06-07,140.23,117.45,1.018,7,6,6.0,1,1,1,0,113.939,114.1050956212934,112.7366327757179,111.83759966,105.490360655,-1.56,6.48,1021412.0,1,1,0,0.0
ETR,Entergy Corp.,Utilities,Utilities - Regulated Electric,23.16B,0.32%,15.21%,Apr 24/b,"1,947,100",108.47,59.9,2024-06-07,135.55,114.28,0.919,7,6,6.0,1,1,1,0,109.6219985,110.1012752220942,108.3505889073819,107.51158944,99.191607975,-1.48,9.35,1691012.0,1,0,0,0.0
RBLX,Roblox Corporation,Communication Services,Electronic Gaming & Multimedia,22.80B,22.33%,-722.66%,May 09/b,"5,671,686",35.63,31.35,2024-06-07,141.6,47.2,1.057,7,4,4.0,0,0,1,1,34.1859997,34.34866309497555,35.206100972289526,35.56259974,36.444049925,3.73,-2.23,8132172.0,0,1,0,0.0
ROL,"Rollins, Inc.",Consumer Cyclical,Personal Services,22.55B,40.15%,35.93%,Apr 24/a,"1,131,690",46.57,64.24,2024-06-07,47.69,47.69,1.014,7,7,7.0,1,1,1,1,46.4019998,46.40308408672564,45.7668294443668,45.33272368,41.704406285000005,0.36,11.67,1711654.0,1,1,1,0.0
STT,State Street Corp.,Financial,Asset Management,22.52B,0.55%,7.56%,Apr 12/b,"2,213,444",74.76,49.9,2024-06-07,114.27,79.9,0.878,7,5,5.0,1,1,0,0,74.67000049999999,75.09577228520354,74.9782970769391,75.17460014,71.49197592499999,-0.45,4.57,2335722.0,1,0,0,0.0
TW,Tradeweb Markets Inc,Financial,Capital Markets,22.44B,45.92%,7.66%,Apr 25/b,"840,001",105.31,73.1,2024-06-07,114.07,114.07,0.947,7,6,7.0,1,1,0,1,108.2016555,108.2124816626649,107.03378050405294,105.8118434,95.92547447,-2.68,9.78,881592.0,1,0,0,0.0
FE,Firstenergy Corp.,Utilities,Utilities - Regulated Electric,22.34B,0.15%,9.57%,Apr 25/a,"1,694,282",38.82,48.43,2024-06-07,84.0,40.65,1.152,7,5,6.0,1,1,0,0,39.3279995,39.42402774818739,39.057509087266034,38.85919988,36.846784575,-1.53,5.36,2601770.0,1,1,0,0.0
TER,"Teradyne, Inc.",Technology,Semiconductor Equipment & Materials,22.00B,1.60%,17.15%,Apr 24/a,"1,253,139",140.90,88.96,2024-06-07,168.91,146.53,1.496,7,7,7.0,1,1,1,1,142.347998,138.13185710397627,127.6172586171376,121.05817986,104.77103917,2.0,34.48,2254732.0,0,1,1,0.0
INVH,Invitation Homes Inc,Real Estate,REIT - Residential,21.45B,0.36%,5.31%,Apr 30/a,"2,722,493",35.01,47.73,2024-06-07,45.8,36.53,1.047,7,6,6.0,1,1,1,0,34.54,34.72125470046256,34.5848518888948,34.585800299999995,33.200502095000004,0.83,5.45,2747902.0,1,1,0,0.0
WY,Weyerhaeuser Co.,Real Estate,REIT - Specialty,21.40B,0.37%,7.97%,Apr 25/a,"3,397,886",29.36,27.4,2024-06-07,87.09,36.27,0.618,7,2,2.0,0,0,0,0,29.6018924,29.971987076118623,30.8976090421792,31.43789534,31.701349130000004,-2.04,-7.39,3239494.0,1,0,0,0.0
BALL,Ball Corp.,Consumer Cyclical,Packaging & Containers,21.25B,0.58%,11.11%,Apr 26/b,"1,513,221",68.47,73.16,2024-06-07,102.76,71.32,1.088,7,7,7.0,1,1,1,1,68.6997818,68.95121804215975,67.91462478739938,67.75571026,58.06149176499999,-0.7,17.93,1892974.0,0,1,1,0.0
AXON,Axon Enterprise Inc,Industrials,Aerospace & Defense,21.17B,5.32%,16.29%,May 06/a,"331,175",280.50,68.25,2024-06-07,329.87,329.87,0.532,7,6,6.0,1,1,0,1,281.7950042,285.7728930852033,293.1984826943072,300.26399962,256.900249975,-1.85,9.19,508390.0,1,0,0,0.0
CCL,Carnival Corp.,Consumer Cyclical,Travel Services,21.16B,21.25%,6.30%,Mar 27/b,"17,064,619",16.70,55.7,2024-06-07,72.7,19.74,0.968,7,5,5.0,1,0,1,1,15.950000400000002,15.813833197217722,15.453379713683685,15.1030001,15.26955009,5.6,9.37,29075028.0,1,0,0,0.0
PSTG,Pure Storage Inc,Technology,Computer Hardware,21.11B,6.02%,8.22%,May 29/a,"3,035,698",64.94,93.43,2024-06-07,68.75,68.75,1.182,7,7,7.0,1,1,1,1,62.28100010000001,60.81883051788172,57.09758405141078,55.56480028,43.237400150000006,6.78,50.19,3483644.0,1,1,1,0.0
PPL,PPL Corp,Utilities,Utilities - Regulated Electric,20.96B,0.23%,5.43%,May 01/b,"4,004,964",28.41,57.55,2024-06-07,51.44,29.89,0.99,7,6,6.0,1,1,1,0,28.7960002,28.84080697364634,28.34854668968703,28.06260016,26.08834532,-1.49,8.9,4674966.0,1,0,0,0.0
PTC,PTC Inc,Technology,Software - Application,20.89B,1.17%,10.54%,May 01/a,"401,278",174.48,56.59,2024-06-07,194.24,194.24,0.727,7,5,5.0,0,1,0,1,175.68099990000002,176.9608021865935,178.9598642072273,179.95160066,166.58360027999998,-1.4,4.74,778262.0,1,0,0,0.0
LYV,Live Nation Entertainment Inc,Communication Services,Entertainment,20.80B,33.00%,474.88%,May 02/a,"2,510,857",90.53,44.23,2024-06-07,127.75,107.24,0.642,7,4,4.0,0,1,0,0,93.6189987,94.23260239865994,95.2081637794498,95.85419938,90.52609976,-3.93,0.0,2285346.0,1,0,0,0.0
SBAC,SBA Communications Corp,Real Estate,REIT - Specialty,20.78B,0.92%,-,Apr 29/a,"785,996",193.39,18.61,2024-06-07,391.15,258.76,0.862,7,1,2.0,0,0,0,0,193.2679977,194.80219993121585,197.94210790930248,198.43132112,214.3035254,-0.72,-9.76,902742.0,1,0,0,0.0
BF-B,Brown-Forman Corp.,Consumer Defensive,Beverages - Wineries & Distilleries,20.74B,37.43%,30.18%,Jun 05/b,"2,551,938",43.89,10.58,2024-06-07,83.4,71.27,0.866,7,0,0.0,0,0,0,0,44.5665805,45.41866902359233,47.42033007608264,47.869987,54.885351060000005,-3.37,-20.03,2073212.0,1,0,0,0.0
ES,Eversource Energy,Utilities,Utilities - Regulated Electric,20.63B,0.29%,-2.72%,May 01/a,"1,733,730",58.58,33.9,2024-06-07,99.42,74.81,1.099,7,4,4.0,1,1,0,0,58.5330002,59.1652412988184,59.08570789889994,59.199716120000005,57.36289115500001,-0.99,2.12,1989928.0,0,1,0,0.0
CTRA,Coterra Energy Inc,Energy,Oil & Gas E&P,20.53B,1.79%,10.10%,May 02/a,"4,747,843",27.58,56.21,2024-06-07,41.78,29.89,1.052,7,4,4.0,1,1,0,0,27.6429998,27.68996571301202,27.541315747001903,27.72451126,26.432716600000003,-0.4,4.34,5956264.0,1,1,0,0.0
WRB,W.R. Berkley Corp.,Financial,Insurance - Property & Casualty,20.50B,21.36%,20.77%,Apr 23/b,"615,958",80.20,69.46,2024-06-07,89.19,89.19,0.884,7,6,6.0,1,1,0,1,79.6399987,79.5967971386869,80.09005723267764,80.7415999,74.19913676,0.76,8.09,1214102.0,1,0,0,0.0
K,Kellanova Co,Consumer Defensive,Packaged Foods,20.39B,15.99%,26.32%,May 02/b,"1,588,157",59.63,57.42,2024-06-07,81.84,64.5,1.153,7,6,6.0,1,1,1,0,59.6927444,59.9936734767932,59.05472557265112,58.68028718000001,54.324812655,-0.61,9.77,2722978.0,0,1,0,0.0
WBD,Warner Bros. Discovery Inc,Communication Services,Entertainment,20.26B,9.51%,-6.67%,May 09/b,"14,020,020",8.27,12.49,2024-06-07,78.14,14.76,1.506,7,1,1.0,0,0,1,0,8.106,8.13701469049043,8.23259712227431,8.2004,9.9255,1.63,-16.68,29923906.0,1,1,0,0.0
GPC,Genuine Parts Co.,Consumer Cyclical,Auto Parts,20.22B,0.37%,30.29%,Apr 18/b,"912,377",145.19,39.77,2024-06-07,187.73,170.57,0.655,7,4,4.0,1,1,0,0,142.3816558,145.64166898786647,148.60314676391826,150.83093936,143.062876845,-0.31,1.49,997338.0,1,0,0,0.0
STX,Seagate Technology Holdings Plc,Technology,Computer Hardware,20.18B,0.53%,-,Apr 23/a,"1,750,571",96.11,85.46,2024-06-07,117.67,101.26,0.974,7,7,7.0,1,1,1,1,94.4129996,94.08272720641276,92.02067060827686,90.57619992,80.63556818,2.15,19.19,2632054.0,1,0,1,0.0
VTR,Ventas Inc,Real Estate,REIT - Healthcare Facilities,20.12B,0.45%,-0.75%,May 01/a,"1,489,565",49.71,67.3,2024-06-07,96.05,50.99,1.566,7,6,6.0,1,1,1,0,49.0699996,48.72730533052356,47.04610601041734,45.82860002,44.434349700000006,2.02,11.87,2191492.0,1,1,0,0.0
ARE,Alexandria Real Estate Equities Inc.,Real Estate,REIT - Office,20.02B,1.18%,0.99%,Apr 22/a,"987,586",114.49,33.65,2024-06-07,224.95,135.45,0.829,7,4,4.0,0,1,0,0,116.83200080000002,118.1558620454246,119.56478891955986,120.30360018000002,114.40182434,-3.1,0.08,767688.0,1,0,0,0.0
STLD,Steel Dynamics Inc.,Basic Materials,Steel,19.72B,6.53%,27.54%,Apr 23/a,"1,293,260",125.52,61.5,2024-06-07,151.34,151.34,0.771,7,5,6.0,0,1,0,1,130.7599992,131.19603573782769,133.20741959798386,136.33179966,120.1904432,-4.33,4.43,1098094.0,1,0,0,0.0
GDDY,Godaddy Inc,Technology,Software - Infrastructure,19.64B,0.74%,6141.30%,May 02/a,"1,126,950",139.36,92.28,2024-06-07,141.27,141.27,1.514,7,7,7.0,1,1,1,1,139.2570023,137.496666105609,131.91748444862264,129.70720094,103.83865025,1.36,34.21,1264788.0,1,1,1,0.0
BAH,Booz Allen Hamilton Holding Corp,Industrials,Consulting Services,19.62B,1.79%,58.94%,May 24/b,"650,196",151.74,78.77,2024-06-07,164.43,164.43,0.997,7,7,7.0,1,1,1,1,153.1320008,152.29150750880615,150.16300120040822,148.82800054,133.42962655,-0.36,13.72,676200.0,1,0,1,0.0
ENTG,Entegris Inc,Technology,Semiconductor Equipment & Materials,19.61B,0.50%,9.52%,May 01/b,"832,533",130.08,64.94,2024-06-07,158.0,146.91,0.736,7,6,6.0,1,1,0,1,129.4799994,129.82170086827455,130.6095387525267,131.50406232,115.80991181,0.2,12.32,1304104.0,1,0,0,0.0
LDOS,Leidos Holdings Inc,Technology,Information Technology Services,19.59B,1.23%,7.41%,Apr 30/b,"635,472",144.85,88.84,2024-06-07,151.32,151.32,1.794,7,7,7.0,1,1,1,1,146.1580016,145.57296948538706,140.81436194929057,137.97940028000002,114.71118091,-0.5,26.27,952016.0,1,1,1,0.0
SYM,Symbotic Inc,Industrials,Specialty Industrial Machinery,19.57B,67.25%,-9.09%,May 06/a,"2,488,834",36.79,19.44,2024-06-07,64.14,64.14,0.978,7,1,2.0,0,0,0,0,39.8139998,40.60155613931119,41.8453571401263,42.15179986,42.26029995999999,-9.39,-12.94,1093606.0,0,0,0,0.0
TSN,"Tyson Foods, Inc.",Consumer Defensive,Farm Products,19.50B,20.06%,-3.28%,May 06/b,"1,453,549",55.86,54.68,2024-06-07,100.72,62.04,1.147,7,5,5.0,1,1,0,0,56.9578666,57.65998416095002,58.028554833862216,58.72544830000001,52.685812350000006,-3.12,6.02,2608356.0,1,1,0,0.0
HOOD,Robinhood Markets Inc,Financial,Capital Markets,19.49B,45.41%,1.82%,May 08/a,"24,618,175",22.18,96.04,2024-06-07,85.0,23.69,1.111,7,7,7.0,1,1,1,1,21.3584999,20.672153720309897,19.19385128304785,18.76549992,13.405149955000002,7.29,65.46,17707718.0,0,1,1,0.0
ZM,Zoom Video Communications Inc,Technology,Software - Application,19.43B,22.32%,11.31%,May 20/a,"2,481,939",62.84,23.39,2024-06-07,588.84,75.9,1.026,7,2,2.0,0,0,1,0,61.9599999,62.35968487676306,62.74008078765924,62.2456001,65.82729997,0.77,-4.54,3089518.0,1,1,0,0.0
HBAN,"Huntington Bancshares, Inc.",Financial,Banks - Regional,19.42B,1.28%,9.29%,Apr 19/b,"9,902,210",13.40,67.11,2024-06-07,30.89,14.3,1.229,7,6,6.0,1,1,0,1,13.581,13.658011103878302,13.636603321832306,13.6922,12.035451845,-1.89,11.34,13921460.0,1,1,0,0.0
ALNY,Alnylam Pharmaceuticals Inc,Healthcare,Biotechnology,19.33B,0.57%,-1500.66%,May 02/b,"853,783",152.78,22.88,2024-06-07,242.97,218.88,0.692,7,1,0.0,0,0,1,0,149.755997,150.00581994208162,150.38620094545112,149.47419898,166.69699978,1.85,-8.35,540628.0,1,0,0,0.0
CNP,Centerpoint Energy Inc.,Utilities,Utilities - Regulated Electric,19.30B,0.27%,9.26%,Apr 30/b,"5,122,589",30.17,53.66,2024-06-07,42.53,31.44,1.236,7,6,6.0,1,1,1,0,30.112,30.007395429743656,29.375800264214213,29.0041244,27.878907360000003,0.54,8.22,4652148.0,1,1,0,0.0
ALGN,"Align Technology, Inc.",Healthcare,Medical Devices,19.24B,6.70%,12.77%,Apr 24/a,"777,871",255.54,22.11,2024-06-07,737.45,413.2,0.742,7,2,2.0,0,1,0,1,254.8309982,261.17432773871707,276.08991292157964,287.8363995,279.61705007,-2.16,-8.61,701788.0,1,0,0,0.0
BBY,Best Buy Co. Inc.,Consumer Cyclical,Specialty Retail,19.02B,8.93%,42.31%,May 30/b,"2,327,869",87.92,75.33,2024-06-07,141.97,89.0,1.101,7,6,6.0,1,1,1,1,82.21300120000001,80.80853900840539,77.82618088667684,77.03780024000001,72.97226768,8.8,20.48,3093562.0,1,1,1,0.0
AEE,Ameren Corp.,Utilities,Utilities - Regulated Electric,18.95B,0.38%,10.42%,May 02/a,"1,107,264",71.07,29.19,2024-06-07,99.2,88.72,0.894,7,1,1.0,0,0,0,0,72.0569999,72.71034158357142,72.97856485917806,73.3439998,73.55021847,-2.26,-3.37,1624738.0,1,0,0,0.0
WSM,"Williams-Sonoma, Inc.",Consumer Cyclical,Specialty Retail,18.81B,3.80%,57.61%,May 22/b,"857,056",292.52,94.51,2024-06-07,348.51,348.51,0.867,7,6,6.0,1,1,0,1,290.37499710000003,294.8453214599558,292.0264912394755,296.9758393,216.437593755,-0.79,35.15,1019640.0,0,0,0,0.0
COO,"Cooper Companies, Inc.",Healthcare,Medical Instruments & Supplies,18.79B,0.52%,4.48%,May 30/a,"759,106",94.38,45.25,2024-06-07,115.9,104.07,0.88,7,5,5.0,1,1,1,0,93.536,94.18501090417888,94.35337371261404,94.03299988,90.680437555,0.21,4.08,1041470.0,1,0,0,0.0
PFG,Principal Financial Group Inc,Financial,Asset Management,18.58B,0.61%,12.11%,Apr 25/a,"908,855",79.27,52.19,2024-06-07,96.17,86.79,0.886,7,5,5.0,1,1,0,0,80.2267793,80.71932490862407,80.98774955479796,81.32051358,76.232871785,-1.8,3.98,955336.0,1,0,0,0.0
MKC,"McCormick & Co., Inc.",Consumer Defensive,Packaged Foods,18.41B,6.39%,14.01%,Jun 27/b,"1,173,033",68.58,28.55,2024-06-07,107.35,94.39,1.001,7,1,1.0,0,1,0,0,70.3520005,71.33218931560945,72.4056511515505,73.91814572,69.61261412,-3.86,-1.48,1709582.0,0,1,0,0.0
ULTA,Ulta Beauty Inc,Consumer Cyclical,Specialty Retail,18.26B,0.23%,58.21%,May 30/a,"745,337",382.61,13.96,2024-06-07,574.76,574.76,0.659,7,1,1.0,0,0,0,0,385.5829988,389.0913331642667,410.6187189753071,414.2350007,446.80689943,-1.67,-14.37,982428.0,1,0,0,0.0
CBOE,Cboe Global Markets Inc.,Financial,Financial Data & Stock Exchanges,18.16B,0.43%,20.98%,May 03/b,"714,923",172.68,50.54,2024-06-07,199.0,199.0,0.968,7,4,4.0,0,0,0,1,175.7830016,177.12709632527768,179.2701435700014,179.61919952,174.67101770999997,-2.51,-1.14,731202.0,1,0,0,0.0
CINF,Cincinnati Financial Corp.,Financial,Insurance - Property & Casualty,18.16B,1.83%,20.29%,Apr 25/a,"327,758",115.97,57.36,2024-06-07,143.22,124.35,1.021,7,5,5.0,1,1,0,0,115.8550003,116.42954046507823,116.89833021511755,118.02859988,108.694358855,-0.39,6.69,618362.0,1,1,0,0.0
ILMN,Illumina Inc,Healthcare,Diagnostics & Research,18.11B,0.50%,-20.76%,May 02/a,"2,177,688",113.70,11.85,2024-06-07,555.77,213.12,0.594,7,0,0.0,0,0,0,0,105.9240006,108.8189774437758,114.6699768211202,117.4208006,128.25725035,4.49,-11.35,1851120.0,1,0,0,0.0
CMS,CMS Energy Corporation,Utilities,Utilities - Regulated Electric,18.11B,0.59%,12.90%,Apr 25/b,"1,346,419",60.63,49.01,2024-06-07,73.76,63.76,1.293,7,6,6.0,1,1,1,0,61.6880005,61.710831188716114,60.90319937039535,60.43413092,56.860062005,-1.75,6.63,2315284.0,0,1,0,0.0
VRSN,Verisign Inc.,Technology,Software - Infrastructure,17.97B,0.95%,-,Apr 25/a,"461,899",180.46,20.97,2024-06-07,258.5,228.26,0.8,7,2,2.0,0,0,1,0,175.2190003,175.42434813944377,177.32821049187626,178.01559970000002,196.50325005,2.87,-8.16,776740.0,1,0,0,0.0
DPZ,Dominos Pizza Inc,Consumer Cyclical,Restaurants,17.91B,0.57%,-,Apr 29/b,"256,801",513.55,86.93,2024-06-07,567.57,542.75,1.23,7,7,7.0,1,1,1,1,512.722992,512.8209052309214,503.06797542502267,505.02139832,424.95585726,0.14,20.85,555804.0,1,1,1,0.0
EQT,EQT Corp,Energy,Oil & Gas E&P,17.90B,6.27%,4.55%,Apr 23/a,"2,878,973",40.54,59.14,2024-06-07,60.68,45.23,1.24,7,4,4.0,1,1,1,0,40.8110003,40.63360149603938,39.61442027198079,39.16409658,38.64945109,-0.23,4.89,6274156.0,1,1,0,0.0
BLDR,Builders Firstsource Inc,Industrials,Building Products & Equipment,17.85B,1.96%,30.49%,May 07/b,"1,701,392",146.28,32.06,2024-06-07,214.7,214.7,0.959,7,4,4.0,0,1,0,1,155.1240004,158.72827007051015,170.27588549780725,177.6396011,159.50034993,-7.84,-8.29,1829706.0,1,0,0,0.0
DKS,"Dicks Sporting Goods, Inc.",Consumer Cyclical,Specialty Retail,17.85B,31.65%,37.94%,May 29/b,"1,182,955",219.05,92.85,2024-06-07,229.56,229.56,0.669,7,7,7.0,1,1,1,1,215.4170013,210.1573236614692,203.7500776896852,204.58239988000005,154.54880046999995,4.23,41.74,1089810.0,1,0,1,0.0
OMC,"Omnicom Group, Inc.",Communication Services,Advertising Agencies,17.84B,1.14%,44.35%,Apr 16/a,"1,387,346",91.09,49.07,2024-06-07,99.23,99.23,1.474,7,5,5.0,1,1,0,0,91.8059998,92.6739864036402,93.17505210453366,93.80180022,84.92147056499999,-1.71,7.26,1495364.0,1,1,0,0.0
DRI,"Darden Restaurants, Inc.",Consumer Cyclical,Restaurants,17.73B,0.39%,49.05%,Jun 20/b,"937,498",148.54,28.61,2024-06-07,176.84,176.84,0.702,7,2,2.0,0,0,0,0,149.05500030000002,149.68360440152094,152.1990733593471,152.62566046,154.091265285,-0.76,-3.6,1182712.0,1,0,0,0.0
EXPD,"Expeditors International Of Washington, Inc.",Industrials,Integrated Freight & Logistics,17.72B,0.71%,26.06%,May 07/b,"1,505,852",125.47,53.21,2024-06-07,137.8,131.17,1.284,7,4,4.0,1,0,1,0,121.3231368,120.44662366959784,118.41830171669076,116.76709824,118.28594778,4.17,6.07,1360724.0,1,1,0,0.0
EME,"Emcor Group, Inc.",Industrials,Engineering & Construction,17.67B,1.46%,30.71%,Apr 25/b,"332,989",376.00,93.49,2024-06-07,401.98,401.98,0.904,7,7,7.0,1,1,1,1,384.0900025,379.7677753921593,366.6088202899721,365.72396612,266.8078506,-0.99,40.93,523972.0,1,0,1,0.0
CRBG,Corebridge Financial Inc.,Financial,Asset Management,17.58B,62.29%,21.11%,May 03/b,"2,100,323",28.90,92.22,2024-06-07,34.66,34.66,1.334,7,7,7.0,1,1,1,1,29.440000200000004,29.5134577693106,28.82590317518155,28.67639998,23.015005740000003,-2.08,25.57,4763466.0,1,1,1,0.0
DKNG,DraftKings Inc.,Consumer Cyclical,Gambling,17.57B,4.06%,-59.24%,May 02/a,"6,438,708",36.89,56.27,2024-06-07,74.38,49.57,0.635,7,4,5.0,0,1,0,1,36.6480002,38.61012082440346,40.72841120173825,42.12679988,37.250800005,-4.46,-0.97,10459678.0,1,0,0,0.0
SYF,Synchrony Financial,Financial,Credit Services,17.55B,0.74%,20.58%,Apr 24/b,"2,630,503",43.70,77.49,2024-06-07,52.49,46.72,1.169,7,7,7.0,1,1,1,1,43.1360007,43.45083702303197,43.17538983500941,43.08617978,36.634235995,0.57,19.29,4108428.0,1,1,1,0.0
UAL,United Airlines Holdings Inc,Industrials,Airlines,17.43B,0.52%,33.91%,Apr 16/a,"4,694,304",53.00,73.61,2024-06-07,97.85,58.23,1.305,7,7,7.0,1,1,1,1,52.280000300000005,52.620056103830464,51.13094402317292,50.38459989999999,44.08794987,0.72,20.21,9997468.0,1,1,1,0.0
J,Jacobs Solutions Inc,Industrials,Engineering & Construction,17.41B,1.22%,10.13%,May 07/b,"505,074",139.06,49.84,2024-06-07,154.5,154.5,1.02,7,5,5.0,1,1,0,0,138.1099976,138.62407826533902,140.56337518711325,142.27436464000002,137.06763787999998,0.31,1.45,602098.0,1,1,0,0.0
HOLX,"Hologic, Inc.",Healthcare,Medical Instruments & Supplies,17.39B,1.29%,9.20%,May 02/a,"1,186,610",74.51,41.36,2024-06-07,87.88,82.45,1.019,7,4,4.0,1,1,0,0,73.8630006,74.4140889804296,74.96616729307382,75.68220006,72.96555028,0.13,2.12,1434360.0,1,1,0,0.0
ATO,Atmos Energy Corp.,Utilities,Utilities - Regulated Gas,17.32B,0.33%,9.16%,May 08/a,"1,073,169",114.78,42.06,2024-06-07,125.28,125.28,0.914,7,4,4.0,1,1,0,0,114.1139991,115.19747503347288,115.51950995221884,115.93734582,112.529552375,-0.36,2.0,962174.0,1,0,0,0.0
CELH,Celsius Holdings Inc,Consumer Defensive,Beverages - Non-Alcoholic,17.06B,32.95%,25.47%,May 07/b,"2,252,281",73.20,69.97,2024-06-07,99.62,99.62,0.792,7,5,5.0,1,1,0,1,78.4619996,80.08126733361648,80.47857820937432,79.93479966,65.743216555,-8.59,11.34,4435068.0,1,0,0,0.0
IOT,Samsara Inc,Technology,Software - Infrastructure,17.04B,65.01%,-29.80%,Jun 06/a,"19,081,428",30.56,26.89,2024-06-07,42.28,42.28,0.792,7,4,6.0,0,1,0,1,35.099000000000004,35.87539819323928,36.26791860285739,35.80840008,31.5533999,-14.82,-3.15,3473502.0,1,0,0,0.0
RF,Regions Financial Corp.,Financial,Banks - Regional,17.03B,0.31%,10.79%,Apr 19/b,"5,173,214",18.60,46.52,2024-06-07,39.15,21.08,1.289,7,6,6.0,1,1,0,1,18.7539598,18.963944435530248,19.1323387585473,19.34712014,17.74882662,-1.92,4.8,6806632.0,1,1,0,0.0
BAX,Baxter International Inc.,Healthcare,Medical Instruments & Supplies,16.90B,0.44%,-0.54%,May 02/b,"4,741,810",33.16,16.31,2024-06-07,95.19,50.21,0.38,7,1,1.0,0,0,0,0,33.4344358,34.09421012963611,36.10832032333139,37.57122538,37.507404655,-2.74,-11.59,4112818.0,1,0,0,0.0
FWONK,Liberty Media Corp.,Communication Services,Entertainment,16.87B,13.51%,5.58%,May 08/b,"901,909",71.89,49.52,2024-06-07,78.79,78.79,1.639,7,5,5.0,1,1,1,0,73.1949989,72.44650177260496,71.04737875585761,70.03980012,67.118400275,-0.77,7.11,1239706.0,1,1,0,0.0
